id,message,time,relative_time,author
926620748,"Isso não é um problema porque eu sempre tenho um único ponto de inicialização do código. Como nenhum arquivo se auto-inicializa (ou seja, eles apenas definem os módulos), esse arquivo pode ser o último da lista de script e a inicialização será feita normalmente. Se você estiver usando jQuery, pode usá-lo também (algo como $(callback);).
Em um dos meus workshops eu uso exatamente esta abordagem. O arquivo de inicialização chama-se boot.js e faz apenas isso:
$(function(){ Todo.Application($(""body"")); });
Quando digo que trabalhar com módulos não é um problema para mim, é porque eu sigo essa ideia de executar todo o código da aplicação de apenas um lugar.","Terça-Feira, 11 de Junho de 2013 às 15:18",10 anos atrás,Nando Vieira
926884827,"Bem legal o post(assim como o anterior), Nando. Parabéns!
Gostei do estilo ""duck typing"".
PS: encontrei um typo: ""defaulta""","Terça-Feira, 11 de Junho de 2013 às 17:59",10 anos atrás,Philip Sampaio
926912823,Valeu! Já corrigi o typo. ;),"Terça-Feira, 11 de Junho de 2013 às 18:15",10 anos atrás,Nando Vieira
935259635,Sensacional essa implementação. Ela tá aberta no github?,"Quarta-Feira, 19 de Junho de 2013 às 08:56",10 anos atrás,Diego Henrique
935267562,Não está. :(,"Quarta-Feira, 19 de Junho de 2013 às 09:09",10 anos atrás,Nando Vieira
919688891,"Bem interessante.
Uma dúvida, quais as vantagens de criar modulos com este Modules.JS ao invês de criar um plugin do jQuery?","Quarta-Feira, 5 de Junho de 2013 às 09:46",10 anos atrás,Diego Henrique
919693965,"Quase todos os plugins do jQuery são tripas gigantes de código. Cai no mesmo problema ""o modo jQuery"" de fazer. O exemplo acima, embora seja modular, pode ser transformado também como um plugin jQuery. Basta fazer algo como `$("".postbox"").postbox()`. Para fazer isso, basta adicionar as poucas linhas abaixo.
$.fn.postbox = function(){
  HOWTO.Postbox($(this));
};
Entende que uma coisa não invalida a outra?","Quarta-Feira, 5 de Junho de 2013 às 09:49",10 anos atrás,Nando Vieira
919704627,"Eu entendi que uma coisa não invalida a outra, por isso mesmo que te perguntei sobre o porque você prefere esta abordagem ;)","Quarta-Feira, 5 de Junho de 2013 às 10:01",10 anos atrás,Diego Henrique
919706519,"Eu gosto de começar pelo módulo e, se fizer sentido, implemento o wrapper no plugin para jQuery. O problema é que quase nunca faz sentido. :)","Quarta-Feira, 5 de Junho de 2013 às 10:03",10 anos atrás,Nando Vieira
919696282,A propósito. Module.js é só uma facilidade. Você muito bem escrevem algo na mesma linha com funções construtoras comuns. ;),"Quarta-Feira, 5 de Junho de 2013 às 09:51",10 anos atrás,Nando Vieira
919703475,"Bacana o post, já ando estudando javascript modular com require.js tanto no Client como no Server (node.js), que também segue essa mesma filosofia.","Quarta-Feira, 5 de Junho de 2013 às 10:00",10 anos atrás,Caio Ribeiro Pereira
919707319,Require.js is overrated. Eu não gosto dele e acho que ele não ajuda em nada. Papo para o buteco pós-evento. :),"Quarta-Feira, 5 de Junho de 2013 às 10:03",10 anos atrás,Nando Vieira
919717523,"Entendi, Além do RequireJS também usamos Require CSS (https://github.com/guybedfo..., o seu Module.js tem carregamento async de CSS? Se não tiver, pretende desenvolver essa feature?","Quarta-Feira, 5 de Junho de 2013 às 10:13",10 anos atrás,Caio Ribeiro Pereira
919726570,"Não pretendo implementar, por que acho desnecessário para a maior parte dos projetos (todos os que estou envolvido, pelo menos). Como minifico e sirvo com gzip, não acho que RequireJS ou afins ajudem.
Imagino que isso seja problema para um app no nível de Gmail, por exemplo. Para quase todos os outros, adiciona mais complexidade do que resolve problemas.","Quarta-Feira, 5 de Junho de 2013 às 10:22",10 anos atrás,Nando Vieira
919740372,"Complementando a resposta. 1.1MB de JavaScript com comentários e sem minificação, quando minificados e servidos com gzip caem para 154KB.
1.1MB de código é código para cacete (mais de 37 mil linhas). Por isso acho que, depois de processar corretamente os arquivos, não vale a pena usar algo como RequireJS.","Quarta-Feira, 5 de Junho de 2013 às 10:35",10 anos atrás,Nando Vieira
919770690,"Certo. Entenda meu caso, estou desenvolvendo um widget que manipula o DOM e será colocado em sites de grandes mídias de acesso. No nosso caso preferimos usar require-jquery + require-css, implementado com pattern mediador + pubsub.
O projeto carregando tudo ao final ficou 100kb minified + gzip. O css está desenvolvido modular usando stylus do nodejs e pra jogar em prod junto todo css e minifico num só. O carregamento js e css é async.
O problema é que ao final temos 25 requests (1 css, 5 img, 19 js). Uma futura otimização é reduzir as 5 requests de imagens num sprite. E de otimizacao no back-end, esse widget fica tudo client-side estático batendo no S3 + Cloud-front. Ao final do uso pelo usuário batemos no back rails e bla bla bla.","Quarta-Feira, 5 de Junho de 2013 às 11:05",10 anos atrás,Caio Ribeiro Pereira
919792142,Compila todos os js em um só ;),"Quarta-Feira, 5 de Junho de 2013 às 11:29",10 anos atrás,Suissa
919794657,Exatamente o que penso. :),"Quarta-Feira, 5 de Junho de 2013 às 11:32",10 anos atrás,Nando Vieira
919795429,"Suissa no nosso caso não fica viável todo js em um só, pois as views são geradas dinamicamente através de templates do handlebars, e também é um widget carregado via javascript e não via iframe. Por isso é necessário carregar js de forma modular carregando somente o necessário para cada etapa do widget.
Uma outra otimização futura é fazer lazy load dos módulos, mas fica difícil de testar com jasmine.","Quarta-Feira, 5 de Junho de 2013 às 11:33",10 anos atrás,Caio Ribeiro Pereira
919802130,"Acho que sua implementação está muito complexa para um 3rd party. Não sei o que é o projeto, então não dá para comentar muito sobre outras soluções, mas depender de Handlebars em um 3rd party é meio tenso. :)","Quarta-Feira, 5 de Junho de 2013 às 11:40",10 anos atrás,Nando Vieira
919814227,"No momento, o widget está em repositório privado, mas em breve vamos liberar uma versão pública em um parceiro. Assim que colocarmos no ar voltarei aqui para apresentá-lo pra vcs :D","Quarta-Feira, 5 de Junho de 2013 às 11:49",10 anos atrás,Caio Ribeiro Pereira
919825411,"O que posso adiantar aqui é que o widget utiliza: RequireJS, RequireCSS, Handlebar, PubSub e Jquery, até queríamos usar Zepto, mas infelizmente o widget tem a possibilidade de ser usado em sites que o público alvo utiliza IE antigo :(
Vocês conhecem soluções de plugins melhores para um ambiente desses?","Quarta-Feira, 5 de Junho de 2013 às 11:59",10 anos atrás,Caio Ribeiro Pereira
919799570,"O script que é adicionado nos sites pode ser assíncrono. Algo como isso já resolve.
<script>
;(function(){
  var script = document.createElement(""script"");
  script.async = true;
  script.src = ""http://3rdpartyjs.com/script.js"";
  var element = document.getElementsByTagName(""script"")[0];
  element.parentNode.insertBefore(script, element);
})();</script>
Você não precisa carregar 19 arquivos de JavaScript, sendo que pode ser assíncrono e fazer apenas uma requisição.","Quarta-Feira, 5 de Junho de 2013 às 11:38",10 anos atrás,Nando Vieira
919822888,"O widget é carregado dessa forma que você explicou, e futuramente queremos implementar lazy load para que internamente a cada etapa do widget seja carregado somente os módulos necessários e não tudo de uma vez só. Isso minimizaria carregar todos 19 js de uma vez só, afinal surge a possibilidade do widget ser carregado no site parceiro e não ser utilizado 100% pelo usuário final, e isso gera gasto com banda pela amazon.
Por exemplo: a etapa inicial do widget quando se carrega na página do parceira, é gasto menos requests e somente 40kb (requirejs + requirecss + módulo inicial) é carregado.
Agora se o usuário decidir usar o widget, a cada interação vai carregando os demais módulos evitando desperdício de banda e kb, afinal tem muita complexidade no widget, para analisar durante as interações do usuário e etc...","Quarta-Feira, 5 de Junho de 2013 às 11:57",10 anos atrás,Caio Ribeiro Pereira
919783712,"Nando, vale falar que o RequireJS vem com um otimizador próprio, o r.js. Com ele você consegue minificar os módulos da forma correta e ter um output válido.
Fora que existe um projeto paralelo do mesmo autor, chamado almond, que fornece a mesma API do RequireJS mas que não possui toda a lógica complexa de carregamento de módulos padrão da biblioteca. Minificado e com gzip ele pesa em torno de 1Kb.
r.js: https://github.com/jrburke/...
almond: https://github.com/jrburke/...","Quarta-Feira, 5 de Junho de 2013 às 11:20",10 anos atrás,Rafael Rinaldi
919790761,"O problema não é nem o tamanho do Require.js. Eu apenas acho que a complexidade que ele introduz não vale os benefícios propostos na grande maioria dos projetos. Em 13 anos de JavaScript nunca precisei de coisas como o Require.js.
Mesmo na época do UOL, onde trabalhei em projetos extremamente ""pesados"" de JavaScript, conseguiamos deixar isso bem pequeno.
No fim, acho que é mais uma questão de gosto do que o benefício de escrever código modular.","Quarta-Feira, 5 de Junho de 2013 às 11:28",10 anos atrás,Nando Vieira
919850309,"O fato de você conseguir escrever aplicações grandes sem usar algo como o Require.js não torna a ferramenta inútil. Várias pessoas escrevem aplicações com centenas de milhares de linhas de Assembly e nem por isso C, JavaScript, PHP, Ruby, etc deixam de ser úteis...
A grande vantagem de usar algo como Require.js ou Browserify é que eles facilitam a separação da aplicação em múltiplos arquivos (melhor organização), desfavorece o uso de globais e evita erros bobos (lib ""A"" precisa que lib ""B"" seja incluída antes mas lib ""B"" também precisa da lib ""C"" e ""D"" que precisam de ""X"", ""Y"", ""Z"", ....).
Atualmente a maioria dos meus projetos possuem mais de 100 arquivos fonte de JavaScript, algumas vezes mais de 500... Imagina quanto trabalho você teria para garantir que os 100+ arquivos sejam executados/concatenados na ordem certa? Imagina a quantidade de ""namespaces"" você precisa criar para evitar a colisão de propriedades/métodos?","Quarta-Feira, 5 de Junho de 2013 às 12:21",10 anos atrás,millermedeiros
919878626,"Não é FUD. É experiência própria. Quando testei RequireJS foi justamente por lido o seu blog. Muito complexo para o que se propõe a resolver. Como eu disse, eu não acho que seja a solução.
Em um dos projetos que trabalhei tinha mais de 150 arquivos de JavaScript. Não senti falta em momento algum de algo como o RequireJS. Quanto à ordem de arquivos, FUD detected. Você não depende de 100 arquivos para fazer um componente. E se depende, tem algo muito errado.
Não disse que RequireJS é inútil, embora eu não consiga ver benefícios que justifiquem a complexidade que isso introduz. Ótimo se funciona para você. Para mim, não funciona.
Obrigado pelo comentário! ;)","Quarta-Feira, 5 de Junho de 2013 às 12:44",10 anos atrás,Nando Vieira
919906345,"agora tente extrair alguns dos 150 arquivos para outro projeto, tente alterar a ordem de algumas das 150 script tags, escrever componentes que tenham dependência em algum template externo, concatenar tudo na ordem certa e evitar dependência circulares, carregar duas versões da mesma lib na mesma página....
não estou falando que seja impossível, só estou falando que é mais difícil desacoplar os componentes se a aplicação começa com várias suposições sobre o ambiente no qual ela será executada do que o processo inverso (pegar vários componentes desacoplados e combinar em um único megazord).
Require.js é complexo sim, especialmente o processo de build - muitas opções e normalmente as pessoas ficam perdidas - mas a maioria dos problemas que vejo é justamente pelo fato do carregamento dos módulos ser asíncrono. A maioria das pessoas levam um bom tempo para entender oq isso implica e como que a ordem de execução pode alterar após o build dependendo de como você estrutura o seu código (race conditions).
Não recomendo para todo mundo, mas para mim é uma das ferramentas mais importantes no meu processo de desenvolvimento. A quantidade de código compartilhado entre as minhas aplicações cresceu exponencialmente, principalmente pq AMD me ""forçou"" a escrever o código de uma maneira que fosse mais fácil de reutilizar.","Quarta-Feira, 5 de Junho de 2013 às 13:08",10 anos atrás,millermedeiros
919913479,"É justamente aí que eu discordo que com o AMD é mais fácil (ou que namespace seja mais difícil). Para mim, a dificuldade é exatamente a mesma. Tudo vai depender da implementação que você fez. Eu tenho coisas que uso em projetos diferentes seguindo essa mesma ideia que mostrei no artigo e é super simples de fazer.
É por essas e outras que sempre falo que no fim, é mais uma questão de gosto que qualquer outra coisa. Código bem escrito é assim em qualquer implementação/linguagem, seja AMD ou namespace, seja PHP ou Ruby.","Quarta-Feira, 5 de Junho de 2013 às 13:12",10 anos atrás,Nando Vieira
919771833,"Complementando o que o Nando Vieira disse: hoje em dia nosso problema maior não é largura de banda, velocidade da conexão. O nosso problema é latência e tempo de resolução.
Na minha opinião, é preferível ter um arquivo de 30KB do que três de 10KB. Imagina que, caso os arquivos estejam nos EUA, cada request vai demorar uns 150ms só pra chegar no servidor. Imagina isso pra cada arquivo carregado assincronamente. Não importa se a velocidade é 10KB/s ou 10MB/s, o tempo de latência ainda vai existir.
Claro, não existe bala de prata: é sempre preciso pesar a maneira ótima de carregar arquivos pequenos sem ficar fazendo muitos requests. Nem sempre o melhor é fazer tudo em um arquivo só mas, como o Nando disse, na maioria dos casos resolve bem.","Quarta-Feira, 5 de Junho de 2013 às 11:06",10 anos atrás,Eduardo Shiota Yasuda
919856550,Olhando a respostas de vocês e lendo o post a dúvida ainda fica no ar se é melhor usar requirejs ou fazer tudo da maneira antiga. Se uma aplicação trabalhar com serviços REST e usar todo front de varias aplicações com javascript consumindo o serviço. Talvez uma alternativa válida uma vez que você tem varias aplicações que rodam em cima do javascript e consomem serviços diversos? Ou ainda seria uma questão de gosto e opnião?,"Quarta-Feira, 5 de Junho de 2013 às 12:25",10 anos atrás,AndreBarradas
919883494,Tente as duas abordagens. Não existe uma resposta única. O modo como o client consumirá serviços não vai ser influenciado pela solução que você escolheu para organizar o seu JavaScript. ;),"Quarta-Feira, 5 de Junho de 2013 às 12:48",10 anos atrás,Nando Vieira
922151377,"Legal! Concordo com a ideia fundamental: de que o importante é escrever códigos modulares e que são fáceis de testar e manter.
Eu até um tempo atras fazia uma abordagem similar com namespaces e IIFEs.
Sempre olhava RequireJS e achava complicado d+ para o que ele se propunha a resolver. Recentemente decidi dar uma investida para um projeto novo que comecei, e o pulo da minha abordagem anterior para RequireJS foi mínimo.
RequireJS é uma pequena lib JavaScript sem dependencias, e para sair usando tu não depende nem de um servidor rodando (funciona com file://). Ele funciona sem compilação e para colocar em produção tu roda a ferramenta de otimização e tudo é empacotado e minificado pra ti (isso sem configurar um build complexo, pois as dependencias já estão definidas).
Dei uma palestra recentemente no TDC aqui de Florianópolis sobre testes e falei um pouco sobre código modular. Se tiverem interesse, segue o link (a partir da parte que falo de módulos)","Sexta-Feira, 7 de Junho de 2013 às 09:40",10 anos atrás,pirelenito
919717853,Bom post! Conseguiu passar bem simples e direto a idéia de escrever JS modular. Thanks! ;),"Quarta-Feira, 5 de Junho de 2013 às 10:13",10 anos atrás,Hugo Baraúna
919726742,Valeu! ;),"Quarta-Feira, 5 de Junho de 2013 às 10:22",10 anos atrás,Nando Vieira
919777945,"Muito bom, com crtza escrever ele modular é bem melhor. Quem dera se os cursos de jQuery ja ensinassem assim :p","Quarta-Feira, 5 de Junho de 2013 às 11:13",10 anos atrás,Suissa
919792150,"É difícil ensinar desse jeito quando as pessoas mal sabem o JavaScript. No meu workshop de jQuery eu tento mostrar alguma coisa, mas não dá para ser muito avançado. :/","Quarta-Feira, 5 de Junho de 2013 às 11:29",10 anos atrás,Nando Vieira
919779558,"Massa!
Muito mais facil de testar.
Ótimo post!","Quarta-Feira, 5 de Junho de 2013 às 11:15",10 anos atrás,Duke
919792329,Valeu! ;),"Quarta-Feira, 5 de Junho de 2013 às 11:30",10 anos atrás,Nando Vieira
919782067,Ótimo post! Obrigado!,"Quarta-Feira, 5 de Junho de 2013 às 11:18",10 anos atrás,Raphael Costa
919793519,"animal, nando! ficaria muito contente de ver também os testes. talvez num próximo post? :)","Quarta-Feira, 5 de Junho de 2013 às 11:31",10 anos atrás,Rodrigo Brancher
919794376,É a ideia! ;),"Quarta-Feira, 5 de Junho de 2013 às 11:32",10 anos atrás,Nando Vieira
919829632,"Bom post, já vinha estudando o desenvolvimento modular em JS com funções construtoras, namespaces, etc... vc saberia dizer qual a vantagem dele sobre essa forma de implementação? No mais, parabéns pelo post.","Quarta-Feira, 5 de Junho de 2013 às 12:02",10 anos atrás,Jovane Amaro Pires
919984083,Vale alertar a galera que o método bind não tem suporte p/ < IE9,"Quarta-Feira, 5 de Junho de 2013 às 14:03",10 anos atrás,Franklin Javier
919985836,"Meia-verdade! :)
* http://augmentjs.com
* https://github.com/kriskowa...","Quarta-Feira, 5 de Junho de 2013 às 14:04",10 anos atrás,Nando Vieira
920060311,"Digo: não tem suporte nativo =]
Podia ter usado o $.proxy já que usou o jQuery rs","Quarta-Feira, 5 de Junho de 2013 às 15:16",10 anos atrás,Franklin Javier
920075634,"Eu acho o $.proxy horrível, porque a API é bizarra.
$.proxy(object, ""func"");
// ou
$.proxy(func, object);
Odeio esse tipo de coisa. De qualquer modo, parei de dar suporte para IE8 nos meus projetos. :)","Quarta-Feira, 5 de Junho de 2013 às 15:32",10 anos atrás,Nando Vieira
920171833,"Eu acho bem tranquila, mas prefiro utilizar o bind + polyfill.","Quarta-Feira, 5 de Junho de 2013 às 16:44",10 anos atrás,Franklin Javier
920028865,"Boa Nando ótimo artigo, eu tenho considerações parecidas sobre o RequireJS estou usando o https://github.com/benrady/... que usa basicamente a mesma ideia do Module.js","Quarta-Feira, 5 de Junho de 2013 às 14:43",10 anos atrás,Eder Eduardo
920044605,"Estando acostumado a escrever CoffeeScript eu passo pelo mesmo problema do binding que você citou ao usar a fat arrow (=>). Só que acabo preferindo usar currentTarget a target:
http://api.jquery.com/event...
Não lembro exatamente agora, mas já tive problemas com situações em que target não era o equivalente ao this ou currentTarget...","Quarta-Feira, 5 de Junho de 2013 às 15:00",10 anos atrás,Rodrigo Rosenfeld Rosas
920079321,"Curioso. Nunca tive nenhum problema com o event.target. Eu gosto dele porque é a API oficial.
http://www.w3.org/TR/DOM-Le...","Quarta-Feira, 5 de Junho de 2013 às 15:36",10 anos atrás,Nando Vieira
920998189,"O `target` é sempre o elemento que disparou o evento (antes do bubbling), o `currentTarget` é sempre o elemento ao qual o listener foi adicionado: http://jsbin.com/ediwuw/1/edit - eu uso `currentTarget` em quase todos os casos já que a lógica do meu listener costuma ser referente ao elemento que adicionei o evento e não os ""filhos"" desse elemento.","Quinta-Feira, 6 de Junho de 2013 às 10:46",10 anos atrás,millermedeiros
921013449,Interessante mesmo. Nunca tinha usado. :),"Quinta-Feira, 6 de Junho de 2013 às 11:00",10 anos atrás,Nando Vieira
926612692,Muito bom Nando!,"Terça-Feira, 11 de Junho de 2013 às 15:10",10 anos atrás,Almir Filho
926621327,Valeu! ;),"Terça-Feira, 11 de Junho de 2013 às 15:18",10 anos atrás,Nando Vieira
1167274601,"Quando terminar seu curso de javascript em janeiro de 2014 poderei ler mais claramente este post e entender melhor o Module.js!
Eu uso css modular com sass, e é essencial para o desenvolvimento.
Ótimo post!","Terça-Feira, 17 de Dezembro de 2013 às 08:01",10 anos atrás,Bruno de Almeida
850227929,"Realmente é mais dificil fazer um teste de integração com um encadeamento de métodos como este, no entanto ao invés de fazer uma nova classe, uma alternativa seria fazer um singleton class method ou mais conhecido como método de classe para fazer isso. Muitas vezes uma simples função é suficiente. Algo como:
Product.load_published(limit: 34)
Quando uma função começa a fazer muitas coisas, começa a valer a pena extrair uma classe expecializada para a tarefa em questão.","Terça-Feira, 2 de Abril de 2013 às 23:58",10 anos atrás,Marcio de Faria
850620102,"Acredito que tenha melhorado com a abstração o entendimento de o que a action #index está apresentando.
Sendo assim qualquer um que leia esta action entende porque tem uma quantidade.
Certamente a complexidade aumentou, mas também permitindo qualque evolução futura do método (principalmente alteração deste scope).
Por fim, talvez o projeto não precise de nada disso... Mas ainda preferi assim.","Quarta-Feira, 3 de Abril de 2013 às 07:45",10 anos atrás,Gumieri
850758339,"Acho desnecessário. Por mais que você tenha motivos, a complexidade está sendo aumentada exponencialmente, o tempo de manutenção por outro recurso iria cobrir os ""beneficios"" que você tem.","Quarta-Feira, 3 de Abril de 2013 às 10:21",10 anos atrás,José Augusto
850826466,"Nando, muitas vezes há benefícios em usar os famosos POROs (Plain Old Ruby Objects). No entanto sempre surge a dúvida onde colocá-los. Neste caso específico onde você colocou esta classe Vitrine?","Quarta-Feira, 3 de Abril de 2013 às 11:48",10 anos atrás,Marcio de Faria
851170427,"Normalmente coloco dentro de app/models, mas depende muito do objetivo da classe.","Quarta-Feira, 3 de Abril de 2013 às 18:26",10 anos atrás,Nando Vieira
851270565,"eu não acho que isso seja overengineering, encaro isso como uma arquitetura emergindo conforme o código evolui, assim como não se pode justificar apenas com teste uma implementação, também não faz sentido ignorar o que seus testes dizem e geralmente eles dizem que classes complexas são mais complexas de testar","Quarta-Feira, 3 de Abril de 2013 às 20:45",10 anos atrás,roudi
872799145,"Entendo que ficou mais fácil testar, que o código ficou claro, porém acho que isso seja uma otimização prematura do código e um certo exagero, como chegou a conclusão de que este trecho de código seria tão mutável e que seus recursos se expandiriam? Ainda assim dar manutenção em um trecho de código simples com activerecord para mais simples pra mim.","Segunda-Feira, 22 de Abril de 2013 às 23:37",10 anos atrás,Dan Jesus
880692974,"Tudo depende. Eu costumo pensar muito se estou fazendo BDUF ou não. Pode ser que você nunca mais toque nesse código e perdeu um tempo desnecessário com ele. Eu prefiro fazer sob demanda. Vou percebendo que está difícil de lidar com aquela parte do código e vou refatorando. Essas 2 linhas ao meu ver não são criticas. É o conhecido padrão Transaction Script (P of EAA) que só serve para casos simples como o do seu exemplo.
Abraços.","Terça-Feira, 30 de Abril de 2013 às 16:31",10 anos atrás,Emerson Macedo
885836082,"Eu entendo sua preocupação, mas nesse caso particular eu manteria a linha em vez de criar uma nova classe apenas para te auxiliar no teste. Se você quer testar sem o Rails para poder testá-lo mais rápido sem precisar dar boot na aplicação inteira (preferindo não usar ferramentas como o velho spork ou o mais recente zeus), uma opção é abstrair aquela linha em um método (único) de uma biblioteca externa que você possa chamar do seu teste. Obviamente, vai precisar do suporte ao banco de dados de teste, mas isso não significa que você precise carregar a aplicação Rails inteira. No meu caso, eu uso Sequel em vez de AR, e faço isso com frequência e raros são os meus testes de integração que realmente dependem do Rails. Mas eu sei que é possível usar a mesma abordagem com o ActiveRecord, mas você precisa de um db_spec_helper que faça toda a configuração do AR pra você, já que o Rails não será carregado.","Domingo, 5 de Maio de 2013 às 22:49",10 anos atrás,Rodrigo Rosenfeld Rosas
890891312,"Quanto mais velho eu fico mais eu percebo que programamos para nós programadores e não para o computador. O computador ficar melhor e mais rápido a cada ano, nós não. Logo se ficou mais fácil pra nós entendermos - e consequentemente melhor para trabalhar, IMHO, não é overengineering.","Quinta-Feira, 9 de Maio de 2013 às 11:19",10 anos atrás,Arthur Corenzan
907605386,"Completamente exagerado. Parece um pessoa com TOC. Post descartável. Se o argumento fosse para validar o tamanho de uma classe ou a organização da mesma como eu faço utilizando concerns, seria plausível. Agora isso?","Sexta-Feira, 24 de Maio de 2013 às 23:57",10 anos atrás,Maikon Parreira
907623624,"Yay! Ótimo comentário. Da próxima vez que tiver alguma dúvida de como fazer algo melhor, vou te consultar.","Sábado, 25 de Maio de 2013 às 00:34",10 anos atrás,Nando Vieira
932052122,"Se você usa trechos de código parecidos em outros lugares da aplicação, então pode usar o argumento de evitar duplicação pra justificar essa alteração. Pensando SOMENTE nos testes unitários, não vejo qualquer necessidade dessa refatoração, pois a classe Product já deve ter cobertura de testes. Ben Orenstein costuma dizer que normalmente menos código é melhor, e também sou bastante inclinado por essa filosofia.","Domingo, 16 de Junho de 2013 às 00:15",10 anos atrás,Eduardo Matos
960846352,O que me faz decidir questões como essa é: qual o valor que Vitrine tem para o meu domain model? É algo importante? Se for eu extraio para uma classe.. ela merece e ficará feliz porque demonstrei seu devido valor :),"Sábado, 13 de Julho de 2013 às 10:33",10 anos atrás,Fagner Moura
1028335260,"Eu concordo plenamente, a sensação de ""sei o que eu estou fazendo"" é bem melhor se for preciso uma nova implementação.","Terça-Feira, 3 de Setembro de 2013 às 12:32",10 anos atrás,Gabriel Rubens
819931024,Excelente nando vou testar no meu server tbm,"Terça-Feira, 5 de Março de 2013 às 09:33",11 anos atrás,Dan Jesus
834132434,E nos navegadores que não possuem suporte ao protocolo?,"Segunda-Feira, 18 de Março de 2013 às 21:55",10 anos atrás,Paulo H. Sacramento
834256333,"Caso um navegador não suporte o SPDY, existe fallback automático para HTTPS.","Terça-Feira, 19 de Março de 2013 às 00:23",10 anos atrás,Nando Vieira
834563980,"Nando e que tipo de Certificado preciso comprar, meu Cloud tem vários sites nele.","Terça-Feira, 19 de Março de 2013 às 08:43",10 anos atrás,Paulo H. Sacramento
879712956,cool,"Segunda-Feira, 29 de Abril de 2013 às 14:27",10 anos atrás,Lucas Corrêa
893775895,"Nando, tu falou que tem um fallback automático pra HTTP; No exemplo de server que tu colocou, o serve não tá escutando a porta 80, o fallback vai ser pra porta 443 (HTTPS) ou pra porta 80 mesmo?","Domingo, 12 de Maio de 2013 às 00:27",10 anos atrás,Rafael Verger
895754205,O fallback é feito para HTTPS.,"Segunda-Feira, 13 de Maio de 2013 às 07:58",10 anos atrás,Nando Vieira
895835595,Valeu Nando. Vi lá no link do Chromium que o SPDY roda como uma camada sobre o SSL :),"Segunda-Feira, 13 de Maio de 2013 às 10:18",10 anos atrás,Rafael Verger
1506784092,O spdy ta causando problemas no chrome,"Domingo, 27 de Julho de 2014 às 14:39",9 anos atrás,Paulo Cezar
1506829172,Errr... duvido. Qual o seu problema exatamente?,"Domingo, 27 de Julho de 2014 às 15:20",9 anos atrás,Nando Vieira
816050284,"Parabens pelo artigo, já serve de ponta pé para ir pro Ruby 2.0 sem medo =)","Quinta-Feira, 28 de Fevereiro de 2013 às 23:34",11 anos atrás,Cezinha
816479528,Valeu! ;),"Sexta-Feira, 1 de Março de 2013 às 11:15",11 anos atrás,Nando Vieira
816453371,"Instalado e rodando os testes das funcionalidades novas, valeu o artigo!!!","Sexta-Feira, 1 de Março de 2013 às 10:48",11 anos atrás,Bruno Moreno
816480010,Valeu!,"Sexta-Feira, 1 de Março de 2013 às 11:16",11 anos atrás,Nando Vieira
816492748,Migrando e testando! Vlw Nando,"Sexta-Feira, 1 de Março de 2013 às 11:25",11 anos atrás,Paulo Pires
816950382,"Sucesso Nando, valeu pela compilação dos melhores momentos/mudanças :).
Seria mesmo muito legal se o Rails 4 exigisse o 2.0, mas não sei se isso vai acontecer, talvez no Rails 5 :D. Mesmo assim, forçando 1.9.3+ já vai ajudar o pessoal a se mexer mais, esperamos, e pelo menos o 2.0 é a preferência hoje: https://github.com/rails/ra....
Ah peguei 2 typos:
* Em ""Refinements"": você vai dê de frente => você vai de frente
* Em ""Outras mudanças"" String#_each => String#each_
Valeu!","Sexta-Feira, 1 de Março de 2013 às 19:49",11 anos atrás,Carlos Antonio
816955547,"Valeu! Já corrigi os typos.
Menos mal que o Rails diz que o Ruby 2.0.0 é a versão recomendada! \m/","Sexta-Feira, 1 de Março de 2013 às 19:57",11 anos atrás,Nando Vieira
816990991,"Putz, show de bola Nando. Como sempre, caminhando na frente. Parabéns!
Aproveitando, você comentou do DTrace. De cara, achei isso bem bacana, já que seria ""nativo"" do novo Ruby. Eu estou buscando uma biblioteca que me dê isso para uma aplicação Rails. Você conhece alguma?
Queria poder mostrar a análise do log de produção para alguns gestores. Se pudesse ficar dentro da app, seria interessante. Enfim, se conhecer alguma, já ajuda bastante.
Muito obrigado pela ajuda e pelo post.","Sexta-Feira, 1 de Março de 2013 às 20:56",11 anos atrás,Fabiano Almeida
817060824,"O DTrace funciona para Rails. Na verdade, ele pode ser usado com qualquer coisa que forneça os probes (eventos para você analisar no DTrace).
A sua necessidade, na verdade, é outra. Você quer fazer análise de log. Não me lembro de nenhuma lib de cabeça. Que tipo de análise você gostaria de fazer?","Sexta-Feira, 1 de Março de 2013 às 23:13",11 anos atrás,Nando Vieira
828471159,Ótimo post. Parabéns.,"Quarta-Feira, 13 de Março de 2013 às 20:39",10 anos atrás,Luciano Sousa
888211192,"Valeu o artigo, a equipa já começou a limpar algum do lixo que circunda o futuro do ruby.
No entanto, fiquei um pouco desiludido com alguns temas. O GIL (ou a sua remoção) continua a ser omitido e cada vez mais se assemelha a um elefante na sala de estar. Outro tema é a (ainda) impossibilidade de marshalizar procedimentos (procs); principalmente a última limita possíveis implementações de IPC e transmissão de mensagens em geral, na minha opinião.
Abraço","Terça-Feira, 7 de Maio de 2013 às 11:54",10 anos atrás,Tiago Cardoso
1003055644,Ruby 2 no ar!!! Obrigado.,"Quinta-Feira, 15 de Agosto de 2013 às 22:57",10 anos atrás,Cezinha Anjos
